UserId,AttractionId,Rating,VisitYear,VisitMonth,VisitMode,VisitModeName,Attraction,AttractionTypeId,AttractionTypeName,AttractionCityName,AttractionCountry,UserContinent,UserCountry
446,737,5,2016,2,4,Friends,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Australia & Oceania,Australia
446,824,5,2016,2,3,Family,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Australia & Oceania,Australia
447,737,4,2017,12,3,Family,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Australia & Oceania,Australia
455,640,4,2018,7,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,United Kingdom
456,650,5,2015,11,3,Family,Sanur Beach,13,Beaches,Bali,Indonesia,Australia & Oceania,Australia
459,481,4,2014,12,1,Business,Nusa Dua Beach,13,Beaches,Bali,Indonesia,Australia & Oceania,New Zealand
459,640,5,2018,8,3,Family,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,New Zealand
459,650,4,2019,8,2,Couples,Sanur Beach,13,Beaches,Bali,Indonesia,Australia & Oceania,New Zealand
462,841,4,2019,7,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Australia & Oceania,Australia
464,640,5,2015,7,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,Qatar
470,841,5,2017,5,2,Couples,Waterbom Bali,92,Water Parks,Bali,Indonesia,Asia,Turkey
476,749,2,2017,8,5,Solo,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,Asia,United Arab Emirates
478,640,5,2017,7,3,Family,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,Norway
480,640,2,2017,1,3,Family,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,America,United States
480,737,4,2017,8,3,Family,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,America,United States
480,748,3,2016,7,4,Friends,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,America,United States
480,824,4,2017,8,3,Family,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,America,United States
484,841,5,2018,7,2,Couples,Waterbom Bali,92,Water Parks,Bali,Indonesia,Europe,United Kingdom
485,841,5,2016,10,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Australia & Oceania,Australia
488,640,5,2016,8,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,Greece
490,888,5,2014,12,4,Friends,Bromo Tengger Semeru National Park,61,National Parks,Malang,Indonesia,Asia,Indonesia
494,749,5,2017,6,4,Friends,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,Australia & Oceania,Australia
501,369,5,2016,10,3,Family,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,Australia & Oceania,Australia
501,841,5,2015,11,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Australia & Oceania,Australia
503,841,4,2017,6,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Australia & Oceania,New Zealand
511,481,5,2019,7,3,Family,Nusa Dua Beach,13,Beaches,Bali,Indonesia,America,United States
512,640,2,2013,4,3,Family,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,Australia
515,640,5,2018,12,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,Malaysia
516,824,5,2013,8,3,Family,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Australia & Oceania,Australia
517,888,5,2016,10,3,Family,Bromo Tengger Semeru National Park,61,National Parks,Malang,Indonesia,Asia,Indonesia
518,369,4,2016,10,5,Solo,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,Asia,Bangladesh
521,673,2,2016,4,2,Couples,Seminyak Beach,13,Beaches,Bali,Indonesia,Australia & Oceania,Australia
525,640,5,2014,2,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,Australia
527,481,3,2018,6,4,Friends,Nusa Dua Beach,13,Beaches,Bali,Indonesia,Australia & Oceania,New Zealand
527,673,4,2018,6,4,Friends,Seminyak Beach,13,Beaches,Bali,Indonesia,Australia & Oceania,New Zealand
528,640,4,2013,10,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,Australia
528,841,5,2014,9,2,Couples,Waterbom Bali,92,Water Parks,Bali,Indonesia,Australia & Oceania,Australia
542,1280,3,2017,5,4,Friends,Water Castle (Tamansari),72,Points of Interest & Landmarks,Yogyakarta,Indonesia,Europe,Germany
545,841,5,2016,4,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Australia & Oceania,New Zealand
550,640,4,2015,1,3,Family,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,Norway
554,640,4,2015,10,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,Finland
554,824,5,2015,10,2,Couples,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Europe,Finland
565,824,4,2017,4,3,Family,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Asia,India
568,640,4,2018,12,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Africa,South Africa
568,650,5,2016,4,2,Couples,Sanur Beach,13,Beaches,Bali,Indonesia,Africa,South Africa
568,673,3,2018,12,2,Couples,Seminyak Beach,13,Beaches,Bali,Indonesia,Africa,South Africa
568,749,3,2018,12,2,Couples,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,Africa,South Africa
568,824,5,2018,9,2,Couples,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Africa,South Africa
568,841,4,2019,7,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Africa,South Africa
571,748,5,2019,9,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Australia & Oceania,Australia
572,640,4,2018,11,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,America,United States
574,369,4,2017,12,3,Family,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,Asia,Singapore
577,640,3,2017,2,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,Thailand
577,748,4,2017,2,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Asia,Thailand
580,640,5,2019,7,5,Solo,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,United Kingdom
581,841,5,2015,10,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Australia & Oceania,Australia
583,640,5,2014,6,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,United Kingdom
583,748,4,2014,6,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Europe,United Kingdom
584,650,4,2015,1,5,Solo,Sanur Beach,13,Beaches,Bali,Indonesia,Asia,China
585,640,5,2015,5,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,Germany
585,824,5,2015,4,2,Couples,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Europe,Germany
585,841,5,2019,3,4,Friends,Waterbom Bali,92,Water Parks,Bali,Indonesia,Europe,Germany
590,824,5,2016,6,2,Couples,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Australia & Oceania,Australia
594,640,5,2016,10,3,Family,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,Australia
595,650,3,2016,3,4,Friends,Sanur Beach,13,Beaches,Bali,Indonesia,Europe,Norway
597,640,5,2015,6,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,Australia
597,824,5,2015,6,2,Couples,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Australia & Oceania,Australia
603,640,5,2019,7,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,New Zealand
620,369,2,2017,1,2,Couples,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,Australia & Oceania,Australia
621,748,5,2016,10,3,Family,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Asia,Israel
621,841,4,2016,10,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Asia,Israel
625,369,1,2018,6,2,Couples,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,Australia & Oceania,New Zealand
627,481,5,2016,10,3,Family,Nusa Dua Beach,13,Beaches,Bali,Indonesia,Asia,India
627,737,5,2016,10,2,Couples,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Asia,India
627,824,5,2016,10,3,Family,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Asia,India
630,650,5,2016,9,2,Couples,Sanur Beach,13,Beaches,Bali,Indonesia,Australia & Oceania,Australia
633,640,4,2015,11,5,Solo,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,Belgium
633,841,4,2015,11,5,Solo,Waterbom Bali,92,Water Parks,Bali,Indonesia,Europe,Belgium
636,640,5,2015,10,5,Solo,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,Australia
637,748,5,2017,4,5,Solo,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,America,United States
638,650,4,2016,2,4,Friends,Sanur Beach,13,Beaches,Bali,Indonesia,Australia & Oceania,Australia
638,737,4,2016,2,4,Friends,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Australia & Oceania,Australia
640,841,5,2017,8,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Asia,Sri Lanka
646,640,4,2016,9,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,United Kingdom
648,673,3,2020,2,2,Couples,Seminyak Beach,13,Beaches,Bali,Indonesia,Europe,United Kingdom
649,841,5,2013,5,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Australia & Oceania,Australia
652,748,4,2017,2,5,Solo,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,America,Canada
655,737,4,2015,8,4,Friends,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Australia & Oceania,Australia
655,824,5,2015,12,2,Couples,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Australia & Oceania,Australia
655,841,4,2016,12,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Australia & Oceania,Australia
656,640,5,2017,11,5,Solo,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,Indonesia
656,650,3,2017,11,5,Solo,Sanur Beach,13,Beaches,Bali,Indonesia,Asia,Indonesia
656,841,4,2014,7,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Asia,Indonesia
657,369,3,2014,10,5,Solo,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,Asia,Malaysia
657,650,5,2014,10,5,Solo,Sanur Beach,13,Beaches,Bali,Indonesia,Asia,Malaysia
657,824,5,2014,10,5,Solo,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Asia,Malaysia
659,888,5,2017,12,5,Solo,Bromo Tengger Semeru National Park,61,National Parks,Malang,Indonesia,Asia,Singapore
664,640,4,2016,8,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,Australia
664,748,4,2019,7,4,Friends,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Australia & Oceania,Australia
667,640,5,2015,11,3,Family,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,America,United States
667,824,1,2017,3,4,Friends,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,America,United States
667,841,5,2016,4,2,Couples,Waterbom Bali,92,Water Parks,Bali,Indonesia,America,United States
669,640,5,2015,5,3,Family,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,America,Canada
678,824,3,2017,8,3,Family,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Asia,Qatar
679,737,5,2016,1,4,Friends,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Australia & Oceania,Australia
683,1278,5,2016,10,4,Friends,Ullen Sentalu Museum,45,History Museums,Yogyakarta,Indonesia,Asia,Indonesia
688,369,2,2016,3,4,Friends,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,Europe,Denmark
689,748,4,2014,5,4,Friends,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Asia,Singapore
689,824,4,2014,4,4,Friends,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Asia,Singapore
689,1137,2,2018,5,2,Couples,Kalibiru National Park,61,National Parks,Yogyakarta,Indonesia,Asia,Singapore
690,481,4,2015,9,3,Family,Nusa Dua Beach,13,Beaches,Bali,Indonesia,Australia & Oceania,Australia
691,841,5,2022,7,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Australia & Oceania,Australia
694,737,5,2015,8,5,Solo,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Australia & Oceania,Australia
694,824,5,2015,8,5,Solo,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Australia & Oceania,Australia
694,841,4,2014,11,4,Friends,Waterbom Bali,92,Water Parks,Bali,Indonesia,Australia & Oceania,Australia
697,748,4,2019,9,4,Friends,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Asia,China
697,824,4,2019,9,4,Friends,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Asia,China
698,737,5,2015,6,2,Couples,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Asia,Malaysia
706,640,4,2019,1,3,Family,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,Indonesia
706,650,4,2020,1,5,Solo,Sanur Beach,13,Beaches,Bali,Indonesia,Asia,Indonesia
708,640,4,2014,3,4,Friends,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,Indonesia
708,824,5,2014,3,4,Friends,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Asia,Indonesia
716,369,5,2019,4,4,Friends,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,Asia,Malaysia
716,841,5,2019,4,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Asia,Malaysia
718,824,4,2014,8,3,Family,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Asia,Indonesia
718,1278,5,2016,3,3,Family,Ullen Sentalu Museum,45,History Museums,Yogyakarta,Indonesia,Asia,Indonesia
720,841,5,2014,1,2,Couples,Waterbom Bali,92,Water Parks,Bali,Indonesia,Australia & Oceania,Australia
724,748,5,2014,3,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,America,United States
726,650,5,2019,9,3,Family,Sanur Beach,13,Beaches,Bali,Indonesia,Australia & Oceania,New Zealand
727,640,5,2019,1,3,Family,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,China
727,749,3,2019,1,3,Family,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,Asia,China
727,841,4,2016,7,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Asia,China
728,640,4,2015,7,4,Friends,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,United Kingdom
733,369,4,2016,6,4,Friends,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,Australia & Oceania,New Zealand
733,640,4,2015,8,3,Family,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,New Zealand
733,824,5,2015,8,4,Friends,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Australia & Oceania,New Zealand
733,841,4,2016,6,4,Friends,Waterbom Bali,92,Water Parks,Bali,Indonesia,Australia & Oceania,New Zealand
736,369,5,2020,10,5,Solo,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,Asia,Indonesia
736,841,4,2020,1,4,Friends,Waterbom Bali,92,Water Parks,Bali,Indonesia,Asia,Indonesia
739,737,4,2015,10,4,Friends,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Australia & Oceania,Australia
740,640,5,2017,1,3,Family,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,America,Canada
740,748,5,2017,1,3,Family,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,America,Canada
740,841,5,2019,6,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,America,Canada
741,737,5,2016,7,2,Couples,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Europe,Czech Republic
741,748,4,2016,7,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Europe,Czech Republic
741,749,5,2016,7,2,Couples,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,Europe,Czech Republic
742,640,5,2020,1,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,United Kingdom
742,749,1,2016,11,2,Couples,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,Europe,United Kingdom
743,650,3,2016,7,2,Couples,Sanur Beach,13,Beaches,Bali,Indonesia,Australia & Oceania,Australia
745,640,4,2019,7,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Africa,South Africa
746,481,4,2014,4,4,Friends,Nusa Dua Beach,13,Beaches,Bali,Indonesia,Asia,Indonesia
747,673,3,2016,5,2,Couples,Seminyak Beach,13,Beaches,Bali,Indonesia,Asia,India
748,640,4,2017,9,4,Friends,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,Bangladesh
750,737,5,2017,3,2,Couples,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Europe,Romania
752,640,3,2016,9,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,United Kingdom
753,841,5,2015,5,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Asia,Indonesia
759,749,1,2018,5,2,Couples,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,Europe,Portugal
761,481,5,2019,8,3,Family,Nusa Dua Beach,13,Beaches,Bali,Indonesia,Europe,United Kingdom
761,640,4,2019,9,3,Family,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,United Kingdom
761,737,4,2019,9,3,Family,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Europe,United Kingdom
761,748,5,2019,9,3,Family,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Europe,United Kingdom
761,824,5,2019,8,3,Family,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Europe,United Kingdom
761,1171,4,2017,8,3,Family,Merapi Volcano,91,Volcanos,Yogyakarta,Indonesia,Europe,United Kingdom
762,748,4,2019,6,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Asia,South Korea
766,650,3,2019,6,2,Couples,Sanur Beach,13,Beaches,Bali,Indonesia,Australia & Oceania,Australia
766,737,5,2015,12,2,Couples,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Australia & Oceania,Australia
767,640,5,2015,3,3,Family,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,Malaysia
767,748,5,2015,3,4,Friends,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Asia,Malaysia
767,824,5,2015,3,3,Family,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Asia,Malaysia
768,824,3,2015,2,2,Couples,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Australia & Oceania,Australia
770,640,5,2018,4,3,Family,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,Kuwait
773,748,5,2016,4,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Australia & Oceania,Australia
775,737,1,2013,9,4,Friends,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Africa,South Africa
776,640,4,2016,9,4,Friends,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,America,Canada
778,824,4,2015,2,2,Couples,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Australia & Oceania,Australia
780,481,5,2016,11,3,Family,Nusa Dua Beach,13,Beaches,Bali,Indonesia,Europe,United Kingdom
780,640,4,2014,8,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,United Kingdom
780,650,5,2016,8,3,Family,Sanur Beach,13,Beaches,Bali,Indonesia,Europe,United Kingdom
780,841,5,2014,7,4,Friends,Waterbom Bali,92,Water Parks,Bali,Indonesia,Europe,United Kingdom
781,640,4,2014,10,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,Australia
781,841,5,2017,1,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Australia & Oceania,Australia
782,841,5,2016,11,2,Couples,Waterbom Bali,92,Water Parks,Bali,Indonesia,America,Canada
793,640,4,2016,1,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,America,United States
793,748,5,2016,1,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,America,United States
799,841,5,2020,1,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Australia & Oceania,Australia
800,640,4,2018,9,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,Iceland
804,841,4,2016,4,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Australia & Oceania,Australia
807,369,5,2016,11,3,Family,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,Australia & Oceania,Australia
807,640,3,2014,3,4,Friends,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,Australia
807,748,5,2014,11,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Australia & Oceania,Australia
807,841,5,2017,6,4,Friends,Waterbom Bali,92,Water Parks,Bali,Indonesia,Australia & Oceania,Australia
810,640,5,2013,10,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,United Kingdom
810,749,4,2015,8,3,Family,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,Europe,United Kingdom
812,888,5,2018,7,5,Solo,Bromo Tengger Semeru National Park,61,National Parks,Malang,Indonesia,America,United States
817,824,5,2014,2,2,Couples,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Europe,United Kingdom
823,640,3,2018,3,5,Solo,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,Singapore
823,748,4,2018,3,5,Solo,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Asia,Singapore
824,650,3,2017,5,4,Friends,Sanur Beach,13,Beaches,Bali,Indonesia,Europe,United Kingdom
830,640,5,2016,11,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,Australia
835,640,5,2016,12,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,America,Canada
835,748,3,2016,12,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,America,Canada
